Object	Correct_Category	DS_MaxLikelihood_Category	MV_MaxLikelihood_Category	DS_MinCost_Category	MV_MinCost_Category	DS_Pr[0]	DS_Pr[1]	DS_Pr[2]	DS_Pr[3]	MV_Pr[0]	MV_Pr[1]	MV_Pr[2]	MV_Pr[3]	DataCost_Estm_DS_Exp	DataCost_Estm_MV_Exp	DataCost_Estm_DS_ML	DataCost_Estm_MV_ML	DataCost_Estm_DS_Min	DataCost_Estm_MV_Min	DataCost_Estm_NoVote_Exp	DataCost_Estm_NoVote_Min	DataCost_Eval_DS_ML	DataCost_Eval_MV_ML	DataCost_Eval_DS_Min	DataCost_Eval_MV_Min	DataCost_Eval_DS_Soft	DataCost_Eval_MV_Soft	DataQuality_Estm_DS_ML	DataQuality_Estm_MV_ML	DataQuality_Estm_DS_Exp	DataQuality_Estm_MV_Exp	DataQuality_Estm_DS_Min	DataQuality_Estm_MV_Min	DataQuality_Eval_DS_ML	DataQuality_Eval_MV_ML	DataQuality_Eval_DS_Min	DataQuality_Eval_MV_Min	DataQuality_Eval_DS_Soft	DataQuality_Eval_MV_Soft
482	0	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.2222	0.4444	0.2222	0.1111	0.7499	0.6914	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7538	0.7778	0.00%	25.11%	-1.08%	6.80%	0.00%	25.11%	-34.80%	-34.80%	-34.80%	-34.80%	-1.61%	-4.84%
483	3	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.2222	0.1111	0.3333	0.3333	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7472	0.6667	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	-34.80%	-0.73%	10.13%
484	2	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.2222	0.3333	0.2222	0.2222	0.7499	0.7407	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	0.0000	1.0000	0.0000	1.0000	0.7418	0.7778	0.00%	10.13%	-1.08%	0.15%	0.00%	10.13%	100.00%	-34.80%	100.00%	-34.80%	0.00%	-4.84%
485	1	2	1	2	0	0.2462	0.2429	0.2582	0.2528	0.3333	0.3333	0.3333	0.0000	0.7499	0.6667	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7571	0.6667	0.00%	10.13%	-1.08%	10.13%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	-34.80%	-2.06%	10.13%
486	3	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.2222	0.2222	0.1111	0.4444	0.7499	0.6914	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7472	0.5556	0.00%	25.11%	-1.08%	6.80%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-0.73%	25.11%
487	0	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.6667	0.1111	0.0000	0.2222	0.7499	0.4938	0.7418	0.3333	0.7418	0.3333	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7538	0.3333	0.00%	55.07%	-1.08%	33.43%	0.00%	55.07%	-34.80%	100.00%	-34.80%	100.00%	-1.61%	55.07%
488	2	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.2222	0.1111	0.2222	0.4444	0.7499	0.6914	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	0.0000	1.0000	0.0000	1.0000	0.7418	0.7778	0.00%	25.11%	-1.08%	6.80%	0.00%	25.11%	100.00%	-34.80%	100.00%	-34.80%	0.00%	-4.84%
489	0	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.4444	0.3333	0.2222	0.0000	0.7499	0.6420	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7538	0.5556	0.00%	25.11%	-1.08%	13.46%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-1.61%	25.11%
49	1	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.0000	0.2222	0.5556	0.2222	0.7499	0.5926	0.7418	0.4444	0.7418	0.4444	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7571	0.7778	0.00%	40.09%	-1.08%	20.12%	0.00%	40.09%	-34.80%	-34.80%	-34.80%	-34.80%	-2.06%	-4.84%
490	2	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.2222	0.2222	0.2222	0.3333	0.7499	0.7407	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	0.0000	1.0000	0.0000	1.0000	0.7418	0.7778	0.00%	10.13%	-1.08%	0.15%	0.00%	10.13%	100.00%	-34.80%	100.00%	-34.80%	0.00%	-4.84%
491	3	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.1111	0.3333	0.3333	0.2222	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7472	0.7778	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	-34.80%	-0.73%	-4.84%
492	1	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.2222	0.4444	0.1111	0.2222	0.7499	0.6914	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7571	0.5556	0.00%	25.11%	-1.08%	6.80%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-2.06%	25.11%
493	0	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.4444	0.2222	0.2222	0.1111	0.7499	0.6914	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7538	0.5556	0.00%	25.11%	-1.08%	6.80%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-1.61%	25.11%
494	3	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.1111	0.2222	0.4444	0.2222	0.7499	0.6914	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7472	0.7778	0.00%	25.11%	-1.08%	6.80%	0.00%	25.11%	-34.80%	-34.80%	-34.80%	-34.80%	-0.73%	-4.84%
495	1	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.1111	0.4444	0.3333	0.1111	0.7499	0.6667	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7571	0.5556	0.00%	25.11%	-1.08%	10.13%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-2.06%	25.11%
496	2	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.0000	0.2222	0.3333	0.4444	0.7499	0.6420	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	0.0000	1.0000	0.0000	1.0000	0.7418	0.6667	0.00%	25.11%	-1.08%	13.46%	0.00%	25.11%	100.00%	-34.80%	100.00%	-34.80%	0.00%	10.13%
497	2	2	2	2	0	0.2462	0.2429	0.2582	0.2528	0.3333	0.2222	0.3333	0.1111	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	0.0000	0.0000	0.0000	1.0000	0.7418	0.6667	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	100.00%	-34.80%	100.00%	-34.80%	0.00%	10.13%
498	0	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.3333	0.3333	0.1111	0.2222	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7538	0.6667	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	100.00%	-1.62%	10.13%
499	1	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.0000	0.4444	0.3333	0.2222	0.7499	0.6420	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7571	0.5556	0.00%	25.11%	-1.08%	13.46%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-2.06%	25.11%
5	1	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.2222	0.4444	0.1111	0.2222	0.7499	0.6914	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7571	0.5556	0.00%	25.11%	-1.08%	6.80%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-2.06%	25.11%
50	0	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.5556	0.1111	0.1111	0.2222	0.7499	0.6173	0.7418	0.4444	0.7418	0.4444	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7538	0.4444	0.00%	40.09%	-1.08%	16.79%	0.00%	40.09%	-34.80%	100.00%	-34.80%	100.00%	-1.62%	40.09%
500	3	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.1111	0.1111	0.5556	0.2222	0.7499	0.6173	0.7418	0.4444	0.7418	0.4444	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7472	0.7778	0.00%	40.09%	-1.08%	16.79%	0.00%	40.09%	-34.80%	-34.80%	-34.80%	-34.80%	-0.73%	-4.84%
501	2	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.4444	0.3333	0.1111	0.1111	0.7499	0.6667	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	0.0000	1.0000	0.0000	1.0000	0.7418	0.8889	0.00%	25.11%	-1.08%	10.13%	0.00%	25.11%	100.00%	-34.80%	100.00%	-34.80%	0.00%	-19.82%
502	1	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.3333	0.5556	0.1111	0.0000	0.7499	0.5679	0.7418	0.4444	0.7418	0.4444	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7571	0.4444	0.00%	40.09%	-1.08%	23.45%	0.00%	40.09%	-34.80%	100.00%	-34.80%	100.00%	-2.06%	40.09%
503	3	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.3333	0.1111	0.3333	0.2222	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7472	0.7778	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	-34.80%	-0.73%	-4.84%
504	0	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.3333	0.2222	0.2222	0.2222	0.7499	0.7407	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7538	0.6667	0.00%	10.13%	-1.08%	0.15%	0.00%	10.13%	-34.80%	100.00%	-34.80%	100.00%	-1.62%	10.13%
505	1	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.3333	0.2222	0.2222	0.2222	0.7499	0.7407	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7571	0.7778	0.00%	10.13%	-1.08%	0.15%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	-34.80%	-2.06%	-4.84%
506	3	2	2	2	1	0.2462	0.2429	0.2582	0.2528	0.1111	0.3333	0.3333	0.2222	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7472	0.7778	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	-34.80%	-0.73%	-4.84%
507	0	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.4444	0.0000	0.2222	0.3333	0.7499	0.6420	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7538	0.5556	0.00%	25.11%	-1.08%	13.46%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-1.61%	25.11%
508	2	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.3333	0.1111	0.4444	0.1111	0.7499	0.6667	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	0.0000	0.0000	0.0000	0.0000	0.7418	0.5556	0.00%	25.11%	-1.08%	10.13%	0.00%	25.11%	100.00%	100.00%	100.00%	100.00%	0.00%	25.11%
509	3	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.1111	0.2222	0.4444	0.2222	0.7499	0.6914	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7472	0.7778	0.00%	25.11%	-1.08%	6.80%	0.00%	25.11%	-34.80%	-34.80%	-34.80%	-34.80%	-0.73%	-4.84%
51	2	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.3333	0.1111	0.3333	0.2222	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	0.0000	0.0000	0.0000	1.0000	0.7418	0.6667	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	100.00%	100.00%	100.00%	-34.80%	0.00%	10.13%
510	1	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.2222	0.5556	0.2222	0.0000	0.7499	0.5926	0.7418	0.4444	0.7418	0.4444	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7571	0.4444	0.00%	40.09%	-1.08%	20.12%	0.00%	40.09%	-34.80%	100.00%	-34.80%	100.00%	-2.06%	40.09%
511	0	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.4444	0.1111	0.1111	0.3333	0.7499	0.6667	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7538	0.5556	0.00%	25.11%	-1.08%	10.13%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-1.62%	25.11%
512	2	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.0000	0.1111	0.5556	0.3333	0.7499	0.5679	0.7418	0.4444	0.7418	0.4444	0.7499	0.7418	0.0000	0.0000	0.0000	0.0000	0.7418	0.4444	0.00%	40.09%	-1.08%	23.45%	0.00%	40.09%	100.00%	100.00%	100.00%	100.00%	0.00%	40.09%
513	3	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.2500	0.1250	0.2500	0.3750	0.7499	0.7188	0.7418	0.6250	0.7418	0.6250	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7472	0.6250	0.00%	15.75%	-1.08%	3.11%	0.00%	15.75%	-34.80%	100.00%	-34.80%	100.00%	-0.73%	15.75%
514	0	2	1	2	0	0.2462	0.2429	0.2582	0.2528	0.4444	0.4444	0.1111	0.0000	0.7499	0.5926	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	1.0000	1.0000	0.0000	0.7538	0.5556	0.00%	25.11%	-1.08%	20.12%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-1.62%	25.11%
515	2	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.3333	0.0000	0.2222	0.4444	0.7499	0.6420	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	0.0000	1.0000	0.0000	1.0000	0.7418	0.7778	0.00%	25.11%	-1.08%	13.46%	0.00%	25.11%	100.00%	-34.80%	100.00%	-34.80%	0.00%	-4.84%
516	1	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.2222	0.3333	0.2222	0.2222	0.7499	0.7407	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7571	0.6667	0.00%	10.13%	-1.08%	0.15%	0.00%	10.13%	-34.80%	100.00%	-34.80%	100.00%	-2.06%	10.13%
517	3	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.0000	0.0000	0.2222	0.7778	0.7499	0.3457	0.7418	0.2222	0.7418	0.2222	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7472	0.2222	0.00%	70.04%	-1.08%	53.40%	0.00%	70.04%	-34.80%	100.00%	-34.80%	100.00%	-0.73%	70.04%
518	1	2	2	2	1	0.2462	0.2429	0.2582	0.2528	0.1111	0.3333	0.3333	0.2222	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	1.0000	1.0000	0.0000	0.7571	0.6667	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	100.00%	-2.06%	10.13%
519	0	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.3333	0.2222	0.2222	0.2222	0.7499	0.7407	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7538	0.6667	0.00%	10.13%	-1.08%	0.15%	0.00%	10.13%	-34.80%	100.00%	-34.80%	100.00%	-1.61%	10.13%
52	3	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.1111	0.2222	0.2222	0.4444	0.7499	0.6914	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7472	0.5556	0.00%	25.11%	-1.08%	6.80%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-0.73%	25.11%
520	2	2	2	2	1	0.2462	0.2429	0.2582	0.2528	0.1111	0.3333	0.3333	0.2222	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	0.0000	1.0000	0.0000	1.0000	0.7418	0.6667	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	100.00%	100.00%	100.00%	-34.80%	0.00%	10.13%
521	2	2	2	2	1	0.2462	0.2429	0.2582	0.2528	0.1111	0.3333	0.3333	0.2222	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	0.0000	0.0000	0.0000	1.0000	0.7418	0.6667	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	100.00%	100.00%	100.00%	-34.80%	0.00%	10.13%
522	1	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.3333	0.2222	0.2222	0.2222	0.7499	0.7407	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7571	0.7778	0.00%	10.13%	-1.08%	0.15%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	-34.80%	-2.06%	-4.84%
523	3	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.2222	0.3333	0.3333	0.1111	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7472	0.8889	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	-34.80%	-0.73%	-19.82%
524	0	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.3333	0.4444	0.2222	0.0000	0.7499	0.6420	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7538	0.6667	0.00%	25.11%	-1.08%	13.46%	0.00%	25.11%	-34.80%	-34.80%	-34.80%	-34.80%	-1.61%	10.13%
525	0	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.4444	0.2222	0.3333	0.0000	0.7499	0.6420	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7538	0.5556	0.00%	25.11%	-1.08%	13.46%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-1.62%	25.11%
526	3	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.2222	0.1111	0.3333	0.3333	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7472	0.6667	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	-34.80%	100.00%	-34.80%	-34.80%	-0.73%	10.13%
527	1	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.1111	0.4444	0.1111	0.3333	0.7499	0.6667	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7571	0.5556	0.00%	25.11%	-1.08%	10.13%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-2.06%	25.11%
528	2	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.1111	0.2222	0.2222	0.4444	0.7499	0.6914	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	0.0000	1.0000	0.0000	1.0000	0.7418	0.7778	0.00%	25.11%	-1.08%	6.80%	0.00%	25.11%	100.00%	-34.80%	100.00%	-34.80%	0.00%	-4.84%
529	1	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.4444	0.2222	0.2222	0.1111	0.7499	0.6914	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7571	0.7778	0.00%	25.11%	-1.08%	6.80%	0.00%	25.11%	-34.80%	-34.80%	-34.80%	-34.80%	-2.06%	-4.84%
53	0	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.4444	0.1111	0.1111	0.3333	0.7499	0.6667	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7538	0.5556	0.00%	25.11%	-1.08%	10.13%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-1.61%	25.11%
530	2	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.2222	0.1111	0.6667	0.0000	0.7499	0.4938	0.7418	0.3333	0.7418	0.3333	0.7499	0.7418	0.0000	0.0000	0.0000	0.0000	0.7418	0.3333	0.00%	55.07%	-1.08%	33.43%	0.00%	55.07%	100.00%	100.00%	100.00%	100.00%	0.00%	55.07%
531	3	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.1111	0.4444	0.2222	0.2222	0.7499	0.6914	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7472	0.7778	0.00%	25.11%	-1.08%	6.80%	0.00%	25.11%	-34.80%	-34.80%	-34.80%	-34.80%	-0.73%	-4.84%
532	0	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.2222	0.2222	0.2222	0.3333	0.7499	0.7407	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7538	0.7778	0.00%	10.13%	-1.08%	0.15%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	-34.80%	-1.61%	-4.84%
533	0	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.5556	0.2222	0.0000	0.2222	0.7499	0.5926	0.7418	0.4444	0.7418	0.4444	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7538	0.4444	0.00%	40.09%	-1.08%	20.12%	0.00%	40.09%	-34.80%	100.00%	-34.80%	100.00%	-1.62%	40.09%
534	2	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.1111	0.2222	0.2222	0.4444	0.7499	0.6914	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	0.0000	1.0000	0.0000	1.0000	0.7418	0.7778	0.00%	25.11%	-1.08%	6.80%	0.00%	25.11%	100.00%	-34.80%	100.00%	-34.80%	0.00%	-4.84%
535	1	2	2	2	2	0.2462	0.2429	0.2582	0.2528	0.2222	0.1111	0.4444	0.2222	0.7499	0.6914	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7571	0.8889	0.00%	25.11%	-1.08%	6.80%	0.00%	25.11%	-34.80%	-34.80%	-34.80%	-34.80%	-2.06%	-19.82%
536	3	2	3	2	0	0.2462	0.2429	0.2582	0.2528	0.3333	0.2222	0.1111	0.3333	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7472	0.6667	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	-34.80%	-0.73%	10.13%
537	2	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.3333	0.2222	0.2222	0.2222	0.7499	0.7407	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	0.0000	1.0000	0.0000	1.0000	0.7418	0.7778	0.00%	10.13%	-1.08%	0.15%	0.00%	10.13%	100.00%	-34.80%	100.00%	-34.80%	0.00%	-4.84%
538	1	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.2222	0.2222	0.2222	0.3333	0.7499	0.7407	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7571	0.7778	0.00%	10.13%	-1.08%	0.15%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	-34.80%	-2.06%	-4.84%
539	3	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.2222	0.1111	0.2222	0.4444	0.7499	0.6914	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	0.0000	1.0000	0.0000	0.7472	0.5556	0.00%	25.11%	-1.08%	6.80%	0.00%	25.11%	-34.80%	100.00%	-34.80%	100.00%	-0.73%	25.11%
54	3	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.5556	0.0000	0.1111	0.3333	0.7499	0.5679	0.7418	0.4444	0.7418	0.4444	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7472	0.6667	0.00%	40.09%	-1.08%	23.45%	0.00%	40.09%	-34.80%	-34.80%	-34.80%	-34.80%	-0.73%	10.13%
540	0	2	3	2	3	0.2462	0.2429	0.2582	0.2528	0.2222	0.1111	0.1111	0.5556	0.7499	0.6173	0.7418	0.4444	0.7418	0.4444	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7538	0.7778	0.00%	40.09%	-1.08%	16.79%	0.00%	40.09%	-34.80%	-34.80%	-34.80%	-34.80%	-1.61%	-4.84%
541	0	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.2222	0.3333	0.1111	0.3333	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7538	0.7778	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	-34.80%	-1.62%	-4.84%
542	1	2	0	2	0	0.2462	0.2429	0.2582	0.2528	0.4444	0.1111	0.1111	0.3333	0.7499	0.6667	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7571	0.8889	0.00%	25.11%	-1.08%	10.13%	0.00%	25.11%	-34.80%	-34.80%	-34.80%	-34.80%	-2.06%	-19.82%
543	2	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.2222	0.3333	0.2222	0.2222	0.7499	0.7407	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	0.0000	1.0000	0.0000	1.0000	0.7418	0.7778	0.00%	10.13%	-1.08%	0.15%	0.00%	10.13%	100.00%	-34.80%	100.00%	-34.80%	0.00%	-4.84%
544	3	2	2	2	1	0.2462	0.2429	0.2582	0.2528	0.2222	0.3333	0.3333	0.1111	0.7499	0.7160	0.7418	0.6667	0.7418	0.6667	0.7499	0.7418	1.0000	1.0000	1.0000	1.0000	0.7472	0.8889	0.00%	10.13%	-1.08%	3.48%	0.00%	10.13%	-34.80%	-34.80%	-34.80%	-34.80%	-0.73%	-19.82%
545	2	2	1	2	1	0.2462	0.2429	0.2582	0.2528	0.3333	0.4444	0.2222	0.0000	0.7499	0.6420	0.7418	0.5556	0.7418	0.5556	0.7499	0.7418	0.0000	1.0000	0.0000	1.0000	0.7418	0.7778	0.00%	25.11%	-1.08%	13.46%	0.00%	25.11%	100.00%	-34.80%	100.00%	-34.80%	0.00%	-4.84%
